,index,Estimate,Std. Error,t value,Pr(>|t|)
26,serviceSecure Remote Access,-751.241768111362,583.251239334023,-1.28802429801805,0.197738834925632
27,serviceIBN - Data Centre Network,-749.199428071586,584.916239782926,-1.28086617726605,0.20024200002843
28,serviceMidrange - Storage and Virtualization,-766.468023303775,608.702144996088,-1.25918403541801,0.207965177910423
29,serviceHigh-performance Computing,-727.78136548895,581.966955580725,-1.25055444902833,0.211098383835315
30,serviceMobile - Enterprise Mobile Device Management (EMDM),-732.158385242447,586.244776669291,-1.24889536654323,0.211704650948117
31,serviceManaged Secure File Transfer,-837.313472192967,671.380809519107,-1.24715133396904,0.212343316532131
32,serviceGovernment of Canada Managed Security Service,-745.575449029453,605.585579611184,-1.23116446978171,0.218262648995288
33,serviceMobile - Mobile Device - Government Cellular Services,-700.518272164584,584.293532089133,-1.19891498654776,0.23056227133359
34,serviceOther - Service Management,-661.260731115683,581.771650556496,-1.13663278450085,0.25569304407721
35,serviceIBN - GC LAN,-661.496489406547,582.002729305602,-1.13658657614164,0.255712369596117
36,serviceFixed - Key Systems and Interchange,-864.917731452442,799.102999913104,-1.08236076143688,0.279093421051167
37,serviceData Centre Facilities Management,-608.895785788587,583.90615304506,-1.04279734442462,0.297043286287836
38,serviceConferencing - Videoconferencing,-607.522285834609,583.689376201328,-1.0408314946357,0.297954882998798
39,serviceSolutions Integration Service (SIS),3018.17041669708,2907.16418328223,1.03818368224719,0.29918566805071
40,serviceContact Centre,-600.021341732933,582.613611954589,-1.02987868704259,0.303068068135853
41,serviceClassified Infrastructure - GCSI - Hosting Environment,-725.602141441745,725.776210259741,-0.999760161857698,0.317427668744302
42,serviceMainframe - zOS & zLinux,630.945871241636,636.488953983933,0.991291156417403,0.321544500191408
43,serviceStorage,-573.361759795611,584.014127201355,-0.981760086084233,0.326219115809612
44,serviceFirewall,-564.004979281599,582.862591691857,-0.967646555673575,0.333221961990636
45,serviceSatellite,696.401148403998,732.089714118505,0.951251103483296,0.341477947852102
46,serviceToll-free Voice,-571.19779291037,611.141920339071,-0.934640177511405,0.349974773029993
47,serviceOther - Internal Services & Strategy,-521.719591616156,587.20402362286,-0.888480954877172,0.374283049450133
48,serviceOther - Security,-465.936628758098,583.488586746873,-0.798535977123112,0.424560370033207
49,serviceOther - Project Management & Delivery,-481.600275944615,610.890899362617,-0.788357260596125,0.430488596719556
50,serviceIBN - Cabling - Install and Material,-448.344392896983,591.191831549115,-0.758373795054264,0.448228038383848
51,serviceData Centre Services,-525.642440445857,694.945160777157,-0.756379740608642,0.44942234614756
52,serviceGC WAN International,-507.321704517798,678.967274159048,-0.747196107715434,0.454945977094548
53,serviceWTD - Hardware,-969.189583303264,1300.12334711437,-0.745459717690932,0.45599463605001
54,serviceFixed - Centrex,-825.041805527625,1113.35911831046,-0.741038351380856,0.458670963445733
55,serviceFixed - VoIP,-308.558866656639,589.075217192968,-0.523802152341374,0.600416674146418
56,serviceFaciltiies-as-a-service (FaaS),-1050.31958330932,2907.16418328315,-0.361286641239218,0.717885519564013
57,serviceService Management - Enterprise Control Center (ECC),-1023.22958330343,2907.1641832826,-0.351968282076199,0.724862380499561
58,serviceTo be determined,-822.059583303232,2907.16418328218,-0.28277026389859,0.777353211500655
59,serviceOther - Account & Service Delivery Management,354.565416694987,1300.12334711347,0.272716752208313,0.785071207518944
60,serviceIBN - Cabling,-730.759583307763,2907.16418328621,-0.251365088875622,0.80153208683681
61,serviceInternet,-656.24958330202,2907.1641832805,-0.225735301458446,0.821407505880752
62,serviceFixed - Calling Card,-380.249583308334,2907.16418328528,-0.130797422964474,0.895935679050168
63,serviceBulk Print,-106.062916638654,1300.12334711543,-0.0815791185305416,0.934981479779914
64,serviceFixed - PBX,-35.6117342459934,590.143926118127,-0.060344151095889,0.951881592306469
65,serviceMobile Devices,7.03109237060038,669.10878672632,0.0105081453271607,0.991615876731208
