,index,Estimate,Std. Error,t value,Pr(>|t|)
29,STATUSAWAITVEN,18.1340902935253,3.29194108361529,5.50863148304284,3.61754229492839e-08
30,STATUSPENDINGREV,38.127030967997,6.93881728831071,5.494744908794,3.91404312261104e-08
31,assigned_groupEU000201,1099.68333570768,202.26400118498,5.4368712636213,5.42414090881515e-08
32,assigned_groupPM000611,548.755693198457,107.807486539447,5.09014457913055,3.57878164729638e-07
33,assigned_groupNW000441,538.986931673526,107.267389000318,5.02470449496939,5.04325667191185e-07
34,assigned_groupDC000256,656.975002388931,133.785061578107,4.91067533728623,9.07825967234954e-07
35,assigned_groupDC000126,776.876187078429,159.904040419583,4.85838997588761,1.18368340309827e-06
36,assigned_groupESI00042,673.665028746288,143.022560826525,4.71020113787077,2.47517364601423e-06
37,assigned_groupITS00337,515.442285287921,111.442261995601,4.62519582838572,3.74307995816644e-06
38,assigned_groupNW000415,544.133706229351,118.61132487739,4.58753585959712,4.48581986437712e-06
39,assigned_groupITS00336,478.97904565812,106.411989456918,4.5011755545839,6.75889681475574e-06
40,assigned_groupDC000226,558.098544324105,127.9230226939,4.36276858200534,1.28444159085938e-05
41,assigned_groupDC000199,445.682518121624,102.319629507988,4.35578705928396,1.32607468042535e-05
42,assigned_groupNW000467,461.83400282114,109.235365822878,4.22787985687705,2.35932028242136e-05
43,assigned_groupDC000168,568.600434114711,143.037414952499,3.97518673211158,7.03307423249577e-05
44,assigned_groupNW000451,405.317335009096,104.31294512015,3.88558998638418,0.0001020905750614
45,assigned_groupSM000547,468.483096155969,120.876123145178,3.87572900227201,0.0001063151307097
46,assigned_groupNW000469,394.053339697869,104.600410705901,3.76722554948474,0.0001650846679647
47,assigned_groupEU000206,391.691787055629,105.500224062876,3.71271047559281,0.0002050664801682
48,assigned_groupEDC00085,750.035705205524,202.26497302722,3.7081838440934,0.0002087663526913
49,assigned_groupITS00324,516.144446851796,143.022246826464,3.60884029096577,0.0003075892003509
50,assigned_groupDC000145,381.324712397946,106.412210463752,3.58346763718284,0.0003390846100549
51,assigned_groupDC000143,395.879483332912,110.785476760971,3.57338791064694,0.0003524145668701
52,assigned_groupDC000230,385.36277797522,108.114752773984,3.56438661780812,0.0003647310640327
53,assigned_groupNW000465,719.41666907695,202.264001184654,3.5568201205521,0.0003753944859158
54,assigned_groupITS00356,376.070622342963,106.602780139837,3.52777499657749,0.0004190936466595
55,assigned_groupENT00008,377.262412266506,107.282663536814,3.51652727317911,0.0004372579600699
56,assigned_groupEDC00028,383.583690637021,109.235621320272,3.51152569098662,0.0004455689767323
57,assigned_groupCOR00556,388.821283141928,113.069647837726,3.43877681214638,0.0005843810251444
58,assigned_groupENT00020,682.450002410977,202.264001185261,3.37405568174188,0.0007407319212114
59,assigned_groupNW000422,526.021357215433,159.903914167213,3.28960901273103,0.0010033138148619
60,assigned_groupITS00383,339.500287467407,103.549888760362,3.27861566566323,0.0010432242693305
61,assigned_groupDC000180,333.496289095428,101.87314411755,3.27364284261818,0.0010617559477912
62,assigned_groupITS00362,340.013403142225,104.182159707137,3.2636432580974,0.0010999456234878
63,assigned_groupENT00040,458.879119788905,143.037790580784,3.20809709046604,0.0013362208380502
64,assigned_groupEDC00099,385.282054674144,120.876188603308,3.18741068134242,0.0014355876848825
65,assigned_groupDC000185,403.505684870342,127.923112861233,3.15428288012388,0.0016089949858922
66,assigned_groupNW000454,382.21160691177,123.861080830825,3.08580874918903,0.0020300685535354
67,assigned_groupITS00305,439.150002388624,143.022246827596,3.07050135296776,0.0021370747970562
68,STATUSPENDINGVEN,-21.0702453730057,6.86838659579924,-3.06771394986595,0.0021571079685143
69,assigned_groupDC000104,303.109684023779,101.65743345536,2.98167751949867,0.0028668314461978
70,assigned_groupSM000573,475.11666906507,159.903733100223,2.97126689823608,0.0029658347101076
71,assigned_groupENT00026,418.736870471369,143.045944327707,2.92728935755128,0.0034194102628585
72,assigned_groupITS00329,297.895416892817,101.770266639933,2.92713605582641,0.0034210962450606
73,assigned_groupENT00036,311.96771456653,106.807860812778,2.9208310342754,0.0034910966874829
74,assigned_groupNW000478,406.488891290686,143.022246828287,2.84213750171829,0.0044813388229828
75,assigned_groupPMCHGMA,567.502371856313,202.264973024699,2.80573726320382,0.0050202920937185
76,assigned_groupITS00304,286.108282136344,102.700324975397,2.78585566506127,0.0053387998734654
77,assigned_groupSM000508,329.195835736542,118.587782349849,2.77596755090142,0.0055039086978424
78,assigned_groupITS00354,370.714846458639,133.785115683502,2.77097227568758,0.005589058340037
79,assigned_groupCHNGMGMT,315.954952879582,114.09234495746,2.76929142789893,0.0056179762806445
80,assigned_groupNW000493,437.034815911152,159.905000292633,2.73309036685132,0.0062744608989522
81,assigned_groupDC000160,315.743803509945,118.588120060002,2.66252473983219,0.0077558549369561
82,assigned_groupITS00301,283.332811585365,106.807435885853,2.6527442517033,0.0079842047459161
83,assigned_groupDC000146,371.457687360515,143.0380823718,2.59691462022668,0.0094067167894513
84,assigned_groupSM000549,261.8801053229,102.106594375683,2.56477171650009,0.0103245665652999
85,assigned_groupAP000004,362.43412553911,143.022399537547,2.53410743150034,0.0112736213194767
86,assigned_groupESI00054,261.09050372944,104.378189364166,2.50138946958084,0.0123709199017072
87,assigned_groupNW000443,261.929653598776,106.068377062568,2.46944151360276,0.0135326383440165
88,assigned_groupEDC00060,282.410047428884,115.311062032074,2.4491149630582,0.0143210039849189
89,assigned_groupNW000516,384.566669065984,159.903733100496,2.40498868668871,0.0161732110354406
90,assigned_groupSM000515,249.089219470494,104.856520077354,2.37552437642158,0.0175242886934303
91,assigned_groupSM000514,241.303982799253,101.876675328786,2.36858910069938,0.0178563348540953
92,assigned_groupNW000456,253.489211950174,107.267123719869,2.36315846980449,0.0181201772626797
93,assigned_groupSM000532,249.357245360076,107.525991480436,2.31904158173185,0.0203930534325149
94,assigned_groupNW000461,237.438498685351,102.527156546339,2.31585958963016,0.0205662089961745
95,assigned_groupSM000500,246.591807830578,106.602929567724,2.31318040536513,0.0207129959060412
96,assigned_groupITS00371,260.346287047458,113.069467402663,2.3025339468551,0.0213053561380893
97,assigned_groupCHAT_Q,307.958181099815,133.79476197717,2.30172075908594,0.0213512018292553
98,assigned_groupITS00365,283.805231195002,123.861282127468,2.29131514158663,0.021945473857657
99,assigned_groupNW000457,231.472198587499,102.274825228144,2.26323729296193,0.023621354650067
100,assigned_groupNW000481,226.51011928983,101.186576038402,2.23853922286951,0.0251862094694005
101,assigned_groupDC000106,268.48809764305,120.875860426235,2.22118871953673,0.0263384841712195
102,assigned_groupGOP00001,443.950002405669,202.264001185684,2.19490368925368,0.0281708174695706
103,assigned_groupDC000211,231.575072283918,105.766543036097,2.18949268489266,0.028561361640493
104,assigned_groupDC000220,277.390950174827,127.923232338783,2.16841730077773,0.0301272689178559
105,assigned_groupNW000490,219.278168148427,101.527619232163,2.15978833943702,0.0307893797135744
106,assigned_groupNW000507,234.815049210084,110.206130086535,2.13068954536109,0.0331150565531792
107,assigned_groupNW000416,298.545805484371,143.031460827924,2.08727369318796,0.0368637435122182
108,assigned_groupESI00043,213.808313169359,102.901373490138,2.07779843861706,0.0377282725459627
109,assigned_groupNW000436,216.388919462434,104.52557827033,2.07020064412174,0.0384339059466933
110,assigned_groupDC000116,232.508928099512,113.069122667906,2.05634325811841,0.0397497922414261
111,assigned_groupPM000613,231.212987386032,114.092622899866,2.02653757543078,0.0427100850565732
112,assigned_groupDC000148,210.331967916595,104.182197980769,2.01888587487298,0.0434994435516887
113,assigned_groupCG4TECH,211.091999979404,106.068398709618,1.99014977644103,0.0465748071920973
114,assigned_groupNW000480,208.248840912982,105.261715042449,1.97839110667161,0.047884973449232
115,assigned_groupITS00107,243.227780182826,123.860899058135,1.96371721852806,0.0495632694852045
116,assigned_groupENT00011,396.450002411776,202.264001188428,1.96006209746857,0.0499889083635854
117,assigned_groupPM000602,261.989738815282,133.787811382689,1.95824818500007,0.0502012736901875
118,assigned_groupNW000487,312.450002402464,159.903733101055,1.95398816739946,0.0507029937047976
119,assigned_groupAP000003,393.416669098472,202.264001192443,1.94506519587812,0.0517675113677043
120,assigned_groupSDATIER1,219.562946543785,113.069086517879,1.94184770838373,0.0521559193710124
121,assigned_groupESI00012,196.30445875151,101.742410442788,1.92942606625087,0.0536783731910893
122,assigned_groupENT00039,198.660431255335,103.339365063365,1.92240808847163,0.0545548130711339
123,assigned_groupSM000550,256.791669066006,133.785061578594,1.91943454699648,0.0549297474401653
124,assigned_groupESI00055,386.18333573818,202.264001187409,1.90930335339485,0.0562233573277913
125,assigned_groupEDC00065,196.488843202392,103.806081956437,1.89284519268197,0.0583788504782311
126,STATUSSLAHOLD,-6.35311113144098,3.35644528398058,-1.89280938430985,0.0583836140339151
127,assigned_groupDC000259,382.550002402442,202.264001184855,1.89134003164913,0.0585793593335038
128,assigned_groupNDS00038,268.036461162504,143.022336802033,1.87408811207939,0.0609186763115414
129,assigned_groupDC000225,200.775192023623,107.807110376302,1.86235575114494,0.0625533589416075
130,assigned_groupESI00045,189.589162247673,102.421573540496,1.85106668150057,0.064160359916736
131,assigned_groupNW000402,188.133292639545,102.249554870494,1.83994241224648,0.0657770937476234
132,assigned_groupDC000138,293.708335744773,159.903733103375,1.83678223168746,0.0662424518903567
133,assigned_groupCOR00055,213.257601982351,120.876195090042,1.76426468274826,0.0776878407046631
134,assigned_groupEDC00066,177.415568752212,101.7898113181,1.74295999230981,0.0813410199486967
135,assigned_groupNW000445,175.184621084316,101.260608014105,1.73003722296348,0.083624043043169
136,assigned_groupDC000149,190.605088415861,110.212426597171,1.72943373357095,0.0837319150492703
137,assigned_groupSM000564,245.979359811642,143.0228576667,1.71986047422484,0.0854582260122068
138,assigned_groupNW000444,174.228804520908,101.477954592802,1.71691285284603,0.085995515706912
139,assigned_groupDC000187,181.30345587152,106.602662753313,1.700740405435,0.0889921655208735
140,assigned_groupAP000011,209.347894429266,123.865386313951,1.69012426036963,0.0910046067490499
141,assigned_groupEDC00052,225.044013138782,133.785115685917,1.68213042224451,0.092543975349423
142,assigned_groupDC000125,168.862172300536,102.194953151095,1.65235334127385,0.0984629666442979
143,assigned_groupNW000484,171.064023300461,103.589142918216,1.6513701965419,0.0986634320605152
144,assigned_groupNW000406,166.788238744507,103.217712584338,1.61588776352921,0.106119009121643
145,assigned_groupDC000195,163.520369841488,101.462898884579,1.61162722176413,0.107043510959239
146,assigned_groupNW000474,164.850855800551,102.822436871935,1.60325762368258,0.108878216014549
147,assigned_groupNDS00010,319.383335736816,202.264001186684,1.57904191483898,0.114326871852879
148,assigned_groupDC000153,186.927381919747,118.587808253493,1.5762782420278,0.114962122306323
149,assigned_groupITS00379,161.907450851469,103.05870331624,1.57102161818055,0.116178056084467
150,assigned_groupDC000201,157.513240497961,102.025998810488,1.5438539424695,0.122624148705471
151,assigned_groupESI00014,175.626423356366,116.777264695642,1.5039436299018,0.132596309626533
152,STATUSNEW,-99.5785802240108,66.2808189957827,-1.5023740160837,0.133000970879743
153,assigned_groupNW000411,152.952804417666,104.06489878087,1.46978285867303,0.141620999351743
154,assigned_groupEDC00058,234.759520457565,159.904040422037,1.46812750846045,0.142070016807858
155,assigned_groupEDC00075,150.496567417139,103.307191975373,1.45678693360492,0.145175629249278
156,assigned_groupEDC00090,232.65833572432,159.903733098291,1.45499001940942,0.145672449878529
157,assigned_groupITS00390,150.003037662692,103.371559849397,1.45110548666609,0.146750913984965
158,assigned_groupNW000425,148.237845691618,102.209960355916,1.45032680939728,0.146967831336167
159,assigned_groupITS00353,146.933537215405,101.478744531093,1.44792427117962,0.147638655650923
160,assigned_groupEDC00048,155.965105827442,108.452372606562,1.43809768360942,0.150406763805279
161,assigned_groupENT00035,226.991669067963,159.903733102647,1.41955203086003,0.155738561368807
162,assigned_groupITS00341,142.614247204362,101.177041356903,1.40955146831472,0.158672587248128
163,assigned_groupNW000439,141.787300722175,101.258136086829,1.40025588265412,0.161437127247193
164,assigned_groupSM000516,177.757086237656,127.923131333497,1.38956171870309,0.164662426269575
165,assigned_groupESI00019,167.143437873725,120.881535782606,1.38270445350989,0.16675592415999
166,assigned_groupCOR00554,143.650652252225,104.523374820262,1.37433997418517,0.169336579075704
167,assigned_groupNW000462,138.849611064896,104.766932581042,1.3253190452769,0.185065765037373
168,assigned_groupENT00015,136.588716151275,104.856799166045,1.30262145361677,0.192704436224825
169,assigned_groupNS000115,132.297731402682,101.832084736671,1.29917532126336,0.193884174617555
170,assigned_groupDC000121,134.255377643059,103.58918972348,1.2960365652192,0.194963292977238
171,assigned_groupSM000520,132.895416615327,102.637828767761,1.29479957059527,0.195389785233326
172,assigned_groupEDC00026,131.657375519854,102.553633635121,1.28379045045134,0.199215688869664
173,assigned_groupDC000114,133.621808509478,104.767043941541,1.27541833273485,0.202161614680551
174,assigned_groupDC000190,130.850785038498,102.637960029613,1.27487710200734,0.2023531463041
175,assigned_groupPM000604,257.333335731814,202.264001184223,1.27226463545252,0.203279510069929
176,assigned_groupDC000105,143.055699496312,113.069170660989,1.26520517184326,0.205798188437272
177,assigned_groupCB000600,131.676526109415,104.12182807407,1.26463901513277,0.206001159833148
178,assigned_groupITS00359,127.359182786011,101.225920529173,1.25816769183448,0.208331514621304
179,assigned_groupNW000419,128.213915712495,102.132100821448,1.25537333200111,0.209343663074292
180,assigned_groupENT00016,133.852275042527,106.809976910146,1.25318138730739,0.210140099066856
181,assigned_groupNW000432,127.343234310299,102.04761141722,1.247880597515,0.212075182963692
182,assigned_groupESI00010,132.542214164717,107.266841581747,1.2356308082746,0.21659622079874
183,assigned_groupEDC00005,128.898239830294,105.049329620324,1.22702582011866,0.21981327789764
184,STATUSPENDINGCHG,21.0730853233301,17.3070188990852,1.21760341548157,0.223375105174077
185,assigned_groupCOR00557,122.510978994589,101.433925667802,1.20779096528133,0.227128064578263
186,assigned_groupDC000219,133.572251879591,110.784658845609,1.20569267686908,0.227936396252584
187,assigned_groupEU000204,160.895264857354,133.787194416081,1.20262081553909,0.229123474643885
188,assigned_groupEDC00096,153.657472840271,127.929242909614,1.20111296952515,0.229707768185218
189,assigned_groupITS00374,121.066021607403,102.025813623126,1.18662147654721,0.235377342655885
190,assigned_groupNDS00001,239.116669072084,202.264001185061,1.18220082501634,0.23712640625099
191,assigned_groupCOR00550,123.957464473424,107.028224349955,1.15817547405174,0.24679280967403
192,assigned_groupDC000194,118.205483455966,102.638162157057,1.1516718632889,0.249456311626501
193,assigned_groupNSD00018,131.473544315189,115.308261938811,1.14019188308429,0.254206738396322
194,assigned_groupDC000246,117.148352057097,104.245028387652,1.12377879184282,0.261107246284137
195,assigned_groupNS000101,115.585448171487,102.861338582532,1.12370157499696,0.261140013537293
196,assigned_groupENT00009,114.154853450465,101.761329418247,1.12179011519474,0.261952055031165
197,assigned_groupEDC00098,112.653313854905,101.611426617129,1.10866777099176,0.267573891489937
198,assigned_groupITS00309,110.165087801386,101.296550525956,1.0875502396615,0.276794063368022
199,assigned_groupNDS00033,110.102409779815,101.554160754813,1.08417428652323,0.278287884468765
200,assigned_groupDC000131,108.451589658575,101.438105744722,1.06914052527265,0.28500670292915
201,assigned_groupNW000460,108.365025300689,101.510834393929,1.06752176698854,0.285736638970866
202,assigned_groupEDC00078,150.138891289489,143.022246827626,1.04975900336988,0.293829272150232
203,assigned_groupNW000450,106.188130619772,101.195707204712,1.04933433989409,0.294024610054197
204,assigned_groupNW000401,105.961429555154,101.405674647985,1.04492603518475,0.296057498034081
205,assigned_groupNSD00020,165.834520462088,159.904040426688,1.03708774349651,0.299695306492255
206,assigned_groupITS00306,104.53957576686,101.197751422418,1.03302271342466,0.301593607915327
207,assigned_groupITS00101,105.995229677749,102.965637318622,1.02942333421151,0.30328112612202
208,assigned_groupDC000120,104.237087573517,101.282461314569,1.02917214116441,0.303399128267967
209,assigned_groupNW000476,104.072590968537,101.990607840112,1.02041347897141,0.307532738424321
210,assigned_groupSM000542,103.157756023274,101.523493126333,1.01609738639417,0.309583346625794
211,assigned_groupDC000118,101.916575969198,102.152127493991,0.997694110435371,0.318428037086861
212,assigned_groupDC000111,100.861251740516,101.181178949107,0.996838075895996,0.318843439975173
213,assigned_groupITS00351,122.269794489146,123.861002950701,0.987153273236552,0.323567828402673
214,assigned_groupNSD00021,131.654585173834,133.790125239904,0.984038133888874,0.325097086017843
215,assigned_groupNW000488,98.1718781144923,101.357003458219,0.968575182423982,0.332757508169496
216,assigned_groupSM000557,98.1525565356715,101.513656294647,0.966890171414772,0.333599257340482
217,assigned_groupNW000440,97.3872093799822,101.186845986781,0.962449302873863,0.335824273188364
218,assigned_groupNW000418,119.161903329,123.861075393755,0.962060945702138,0.336019305641496
219,assigned_groupENT00030,152.816669060047,159.903733096682,0.955679183347462,0.339234655670232
220,assigned_groupNW000407,95.5177325321958,101.185410768938,0.943987199402836,0.345176498608977
221,assigned_groupDC000134,94.5096666341092,101.30254113824,0.932944678111665,0.350848837878083
222,assigned_groupSM000568,96.4669017023722,104.309910310327,0.924810513357538,0.355064783303019
223,assigned_groupSM000512,93.6713128142841,101.462830488396,0.923208157740062,0.355899040230827
224,assigned_groupDC000170,104.015125550093,114.096109402121,0.911644806252789,0.361956025304085
225,assigned_groupDC000150,93.2618774313178,102.489842515352,0.90996214983302,0.36284276856837
226,assigned_groupDC000215,183.95000240119,202.264001185165,0.909454976285132,0.363110310522472
227,assigned_groupEDC00063,183.735705188137,202.264973028599,0.90839111902068,0.363671912812057
228,assigned_groupAP000001,94.168662775292,104.766683153063,0.898841692236384,0.36873728243017
229,assigned_groupEDC00076,108.537630273444,120.879312293388,0.897900792238219,0.369238735183873
230,assigned_groupSM000560,99.9609878693692,112.196047016928,0.890949284998313,0.372956668712939
231,assigned_groupDC000204,89.9413674423366,101.264989228766,0.888178314413793,0.374445131188145
232,assigned_groupNW000423,89.7990867249888,101.6557413003,0.883364634169693,0.377039580130302
233,assigned_groupNW000403,87.5664795023407,101.147896192564,0.865727146075608,0.386640091124063
234,assigned_groupNW000455,100.355242948454,116.777335622773,0.859372603538691,0.390135258747247
235,assigned_groupDC000110,86.161669583769,101.223409562955,0.85120299697257,0.394656874461291
236,assigned_groupDC000224,85.5062563027002,101.399339803912,0.843262455831108,0.399081948613648
237,assigned_groupEDC00030,84.5976114308308,101.327581793103,0.834892236978154,0.403778656297537
238,assigned_groupNW000420,84.2135525335467,101.226637388149,0.831930751691709,0.405448302015303
239,assigned_groupDC000109,84.2825546480188,101.366809458847,0.831461058091566,0.405713487501132
240,(Intercept),83.7449907166782,101.175112612199,0.827723227130669,0.407827529482487
241,assigned_groupITS00308,83.6050070789684,101.391800724623,0.824573648771039,0.409613953456654
242,assigned_groupITS00109,92.3683356820199,112.196131471382,0.823275584199449,0.410351560881536
243,assigned_groupDC000166,89.9776136570236,110.206434262404,0.816446101892605,0.41424530168613
244,assigned_groupESI00049,83.1470115779297,101.95336779907,0.815539627310757,0.414763754391225
245,assigned_groupNW000408,82.278173483812,101.199293626158,0.813031104621707,0.416200487125542
246,assigned_groupNW000502,85.227885679345,104.950091254325,0.812080148389894,0.4167459052554
247,assigned_groupITS00323,114.536831555219,143.023554919039,0.800824952365744,0.423233249233924
248,assigned_groupITS00342,80.5753407428364,101.298770823669,0.795422689610854,0.426367921570488
249,assigned_groupDC000135,80.4894270999546,101.251876800188,0.794942569398427,0.426647165813018
250,assigned_groupDC000156,80.2554507706831,101.21275613304,0.792938102240696,0.427814141587819
251,assigned_groupITS00378,82.609240110159,104.600592962507,0.789758812741809,0.429668890654736
252,assigned_groupDC000154,104.951490362883,133.822064028081,0.784261482776562,0.432886947029065
253,assigned_groupITS00326,79.3610476520002,101.233569359195,0.783940032484808,0.433075549965105
254,assigned_groupNW000489,79.2891641966737,101.578685975781,0.780568910052436,0.435056333642621
255,assigned_groupEDC00023,87.8299504235659,113.069021127127,0.776781735156404,0.43728780348218
256,assigned_groupEDC00074,79.8940650343196,102.90162256286,0.776412101621763,0.437505950385015
257,assigned_groupNW000400,78.1274442278313,101.208698586427,0.771943966467611,0.440147862674177
258,assigned_groupNW000452,77.3136091241067,101.285995721542,0.763319830874341,0.445272922124656
259,assigned_groupENT00002,88.7581681124891,116.777346447412,0.760063238399235,0.44721702814699
260,assigned_groupNW000447,76.3004791162194,101.294159916421,0.75325644814248,0.451296064728135
261,assigned_groupNDS00028,79.7881302108876,107.271575991503,0.743795637133246,0.457000356802625
262,assigned_groupSM000517,76.0137021031522,102.700258904582,0.740151027017137,0.459208594935215
263,assigned_groupEDC00004,74.1613107162319,102.118989160157,0.726224488962795,0.467701391944057
264,assigned_groupDC000249,73.7362927334452,101.61118402507,0.725671031598775,0.468040694662513
265,assigned_groupITS00340,73.2164452416648,101.19015287782,0.723553064793451,0.469340394341652
266,assigned_groupNW000453,73.2359065494765,101.231803342362,0.72344761361008,0.469405157040668
267,assigned_groupITS00102,77.8619461159001,108.452378796368,0.717936729281843,0.472796526948621
268,assigned_groupESI00018,102.59757226854,143.022336802194,0.717353488710207,0.473156237806798
269,assigned_groupITS00344,72.4749338479921,101.256517848986,0.715755739853522,0.474142412678604
270,assigned_groupPM000614,72.1206282499673,101.313359078201,0.711857043396416,0.476553529891439
271,assigned_groupDC000117,71.9989453353749,101.174001726141,0.711634847954938,0.476691146864324
272,assigned_groupDC000123,71.5790574495742,102.166009893654,0.700615180372429,0.483543423061929
273,assigned_groupCOR00559,71.5618624372472,102.965869754214,0.695005661663131,0.487051972262345
274,assigned_groupDC000178,70.3101260880373,101.315352541444,0.69397306848709,0.48769931692559
275,assigned_groupEU000209,139.850002399633,202.264001184629,0.691423098428557,0.489299909981553
276,assigned_groupNW000492,70.5647968790038,102.35827771616,0.689390232558235,0.490577945115471
277,assigned_groupITS00331,69.4478874735533,101.633264627496,0.683318475777512,0.494405836448763
278,assigned_groupSM000501,68.1316209137448,101.716288337171,0.669820163786362,0.502972647612754
279,assigned_groupITS00352,66.5232273073166,101.381476227008,0.656167475391279,0.511716577876294
280,assigned_groupDC000183,65.4115907196833,102.225722355521,0.639874086604102,0.522254660695263
281,assigned_groupITS00335,64.8431773992504,101.778378187959,0.637101696388808,0.524058801278036
282,assigned_groupNS000102,72.414662929274,114.093278676932,0.634697010805734,0.525626240333873
283,assigned_groupAP000006,81.1071429559547,127.923047943095,0.634030725972337,0.526060966607903
284,assigned_groupEDC00042,69.5020843840096,109.693442559345,0.633602909730986,0.526340197767561
285,assigned_groupNW000404,63.9523451033441,101.187952027278,0.632015411144047,0.527377002772182
286,assigned_groupITS00322,63.8696170092352,101.189170262581,0.631190243417319,0.527916336036129
287,assigned_groupNW000519,69.0455537268497,110.206211139007,0.626512362717563,0.530979124388224
288,assigned_groupDC000186,63.989667982743,102.28366916854,0.62560982122476,0.531571088785655
289,assigned_groupEDC00062,64.114401703421,102.527308545265,0.625339752043867,0.531748288405164
290,assigned_groupEDC00019,83.6103652375392,133.785714303782,0.624957348194057,0.531999244997592
291,assigned_groupNDS00032,65.2627996828731,104.523422220409,0.624384451795435,0.532375326588153
292,assigned_groupEDC00031,63.1541447422082,101.236972211065,0.623824906680736,0.532742773525958
293,assigned_groupDC000205,62.7856525423754,101.18044828765,0.620531472284838,0.534908131903339
294,assigned_groupSM000552,88.2555579566268,143.022246827344,0.617075734121059,0.537184963731117
295,assigned_groupDC000107,62.3274213449622,101.198382725732,0.615893452703511,0.537965032977025
296,assigned_groupAP000009,97.6180977583022,160.037539038658,0.609970000442971,0.541881868132878
297,assigned_groupNW000509,61.2640785968813,101.255777301935,0.605042795871268,0.545150747607398
298,assigned_groupESI00011,60.8296974373694,101.136082525322,0.601463848692566,0.547531268092603
299,assigned_groupITS00338,61.4012776838147,102.841522181276,0.597047538596175,0.55047582521416
300,assigned_groupENT00024,119.716669066083,202.264001183813,0.591883223734349,0.553928969806199
301,assigned_groupEDC00077,66.7279776324477,113.069026086249,0.590152581499618,0.555088540128935
302,assigned_groupESI00026,59.0747971067969,101.265348064985,0.583366356168416,0.559646879532352
303,assigned_groupNW000405,58.9370494546798,101.143309653942,0.582708333910869,0.560089840027139
304,assigned_groupEDC00095,57.8120837981754,101.280070375878,0.570814016850687,0.568125894200429
305,assigned_groupEDC00089,57.8854603448511,101.564754578525,0.569936496032164,0.56872094383155
306,assigned_groupDC000115,57.3342217972589,101.143529460205,0.566860006796751,0.570809470053473
307,assigned_groupITS00347,58.5755237244231,103.550152818554,0.565672981932359,0.571616277113468
308,assigned_groupCOR00551,58.3753949458188,103.40519383503,0.564530588656403,0.572393260354725
309,assigned_groupSM000551,113.733335729542,202.26400118405,0.562301423208028,0.573910839603048
310,assigned_groupNW000446,56.9875756667107,101.379860400761,0.562119295108863,0.574034913603379
311,assigned_groupITS00314,88.2333357361068,159.903733098414,0.551790343017214,0.581092171415914
312,assigned_groupNDS00026,58.1150562725802,105.377767740661,0.551492573040679,0.581296223500891
313,assigned_groupEU000202,55.7592618932456,101.339966750332,0.550219855810867,0.582168752811772
