,index,Estimate,Std. Error,t value,Pr(>|t|)
89,ASSIGNED_GROUPENT00005,-172.833615619977,56.4382560568788,-3.06234862122235,0.0021963355215985
90,ASSIGNED_GROUPDC000160,978.377612969518,319.754176977804,3.05978055460221,0.0022152539655797
91,ASSIGNED_GROUPENT00008,1182.6629432578,388.2741602344,3.04594810672909,0.0023197482214872
92,ASSIGNED_GROUPESI00012,234.128265832909,79.4688995936947,2.9461621719937,0.0032177677943554
93,ASSIGNED_GROUPDC000191,-168.326704298019,57.8999402371576,-2.90719996615808,0.0036471575623261
94,ASSIGNED_GROUPNW000493,1586.72127659237,546.235187312098,2.90483167955597,0.0036748657530379
95,ASSIGNED_GROUPDC000221,-171.472994247245,59.123713057368,-2.90024062055887,0.0037291254874798
96,ASSIGNED_GROUPEDC00002,-166.741873660467,58.2937577958455,-2.8603727048173,0.0042318251259713
97,ASSIGNED_GROUPDC000130,-162.479479303875,57.0847854210977,-2.84628343796533,0.0044236821515688
98,ASSIGNED_GROUPDC000206,-170.997704850836,60.1994914302887,-2.84051743275693,0.0045044471774268
99,ASSIGNED_GROUPDC000202,-159.978219769003,56.5637818164939,-2.82828012257047,0.0046802990638446
100,ASSIGNED_GROUPDC000209,-160.858769527482,57.0741595738307,-2.81841678841361,0.0048265348378113
101,ASSIGNED_GROUPNW000508,-172.655369072412,61.3270143352763,-2.81532324610653,0.004873244759823
102,ASSIGNED_GROUPDC000168,1536.02127658383,546.235187311101,2.81201451730902,0.0049236560937692
103,ASSIGNED_GROUPITS00359,173.744423732833,61.802059403164,2.8113047592705,0.0049345311195551
104,ASSIGNED_GROUPNW000433,-159.389725913607,56.7435729195181,-2.80894765191604,0.0049708031491544
105,ASSIGNED_GROUPNW000459,-157.390504805881,56.5384624611123,-2.78377759059393,0.0053734367200478
106,ASSIGNED_GROUPDC000127,-156.321821214047,56.4262669266871,-2.77037326281306,0.0055996698217898
107,ASSIGNED_GROUPSM000561,-175.33719610079,64.2508017586529,-2.72894954306429,0.0063541382511744
108,ASSIGNED_GROUPNW000474,514.454609923876,189.589913324216,2.7135125540361,0.0066579135821298
109,ASSIGNED_GROUPENT00014,-180.309120650162,68.3408166632301,-2.63838112351934,0.0083308661506059
110,ASSIGNED_GROUPEDC00025,-159.480107178122,60.7081201440532,-2.62699795018681,0.0086147718456277
111,ASSIGNED_GROUPDC000133,-148.646212731497,56.6155115615121,-2.62553863122821,0.0086517870342099
112,ASSIGNED_GROUPDC000176,-161.364525883512,62.2071968176474,-2.59398484642431,0.0094876843605671
113,ASSIGNED_GROUPDC000101,-157.030445431227,60.7081201440078,-2.5866464825254,0.0096921212237879
114,ASSIGNED_GROUPENT00045,-170.895770597826,66.9989477170355,-2.55072320418509,0.0107506256064149
115,ASSIGNED_GROUPNW000453,156.877955461975,62.0523201919074,2.5281561588157,0.0114670152174408
116,ASSIGNED_GROUPNW000449,-147.518350107266,58.5949305024333,-2.51759578588697,0.0118165754047929
117,ASSIGNED_GROUPNW000404,148.508321269783,59.6326263092697,2.4903870659592,0.0127611231280975
118,ASSIGNED_GROUPDC000222,-192.021672132103,77.3274690574558,-2.4832271697581,0.0130205288760344
119,ASSIGNED_GROUPEDC00021,-159.454303390185,64.9784846445415,-2.45395540173743,0.0141302061772133
120,ASSIGNED_GROUPITS00321,-155.875025497677,63.7445488539986,-2.44530753295777,0.0144736319280035
121,ASSIGNED_GROUPNW000428,-148.653329966343,60.9248357485229,-2.43994633945232,0.0146902137958743
122,ASSIGNED_GROUPSM000537,-149.607800581853,62.0111151640454,-2.41259651896402,0.0158401411889963
123,ASSIGNED_GROUPDC000129,-143.507515685138,59.7380932364099,-2.40227814298015,0.0162941232895433
124,ASSIGNED_GROUPENT00040,1310.78794326045,546.235187313903,2.39967686758924,0.0164103617468834
125,ASSIGNED_GROUPDC000200,-139.226357238804,58.0500371179171,-2.3983853267138,0.0164683446472924
126,ASSIGNED_GROUPITS00380,-138.3636700915,58.1632118221923,-2.37888633995118,0.0173658623839994
127,ASSIGNED_GROUPDC000236,-135.755212120497,57.3787737967865,-2.36594829651274,0.0179848021719223
128,ASSIGNED_GROUPDC000187,501.090324206362,212.877390195909,2.35389171083511,0.0185788812864018
129,ASSIGNED_GROUPDC000216,-134.560983402319,57.2084170815489,-2.35211862636414,0.0186676815189554
130,STATUSINPROG,-590.929133943864,253.805362840047,-2.32827678395542,0.0198982967985753
131,ASSIGNED_GROUPDC000249,185.008272923387,79.9066711056073,2.31530447162383,0.0205971742479206
132,ASSIGNED_GROUPDC000128,-134.754447079241,58.3530224160992,-2.30929678532064,0.0209280231965419
133,ASSIGNED_GROUPSM000558,-159.906877839772,69.345116585471,-2.30595730043485,0.021113927095856
134,ASSIGNED_GROUPDC000141,-132.143053554181,57.3554592514628,-2.30393157475783,0.0212273957652924
135,ASSIGNED_GROUPDC000194,253.179862442042,109.94177920165,2.30285396762292,0.0212879728349876
136,ASSIGNED_GROUPNW000510,-164.140533568624,71.3858999432548,-2.29934109815945,0.0214864934166398
137,ASSIGNED_GROUPDC000207,-133.091666160153,57.9278662617952,-2.29754131731121,0.0215888263612826
138,ASSIGNED_GROUPNW000434,-141.990091167921,62.7935373444433,-2.2612214118319,0.023746504879737
139,ASSIGNED_GROUPNW000424,-135.535327678183,60.0112295776714,-2.25849942805726,0.0239154980285047
140,ASSIGNED_GROUPNW000446,167.182784519848,74.0532184444024,2.25760322146383,0.0239713663975981
141,ASSIGNED_GROUPEDC00018,-172.922960172926,76.8111045337958,-2.25127553135031,0.0243690568386879
142,ASSIGNED_GROUPEU000202,-146.041468511408,66.1909224753965,-2.20636702208967,0.0273593232326097
143,ASSIGNED_GROUPDC000122,135.208988140109,61.5832255936478,2.19554898004653,0.0281252634894745
144,ASSIGNED_GROUPNW000438,-122.58153628891,56.6690073386537,-2.16311423202392,0.0305334491744125
145,STATUSQUEUED,-552.703063769665,255.55495034639,-2.16275624095916,0.0305609876777244
146,ASSIGNED_GROUPEDC00024,-137.24895045215,63.6772994486049,-2.15538271315865,0.0311329600630656
147,ASSIGNED_GROUPDC000245,-139.347632504978,64.9179364684418,-2.14651974609079,0.0318326058864295
148,ASSIGNED_GROUPDC000147,-146.194022559204,68.2259334179494,-2.14279256047147,0.0321308333976251
149,ASSIGNED_GROUPEDC00029,-123.682631013124,57.7233026135037,-2.14268112552849,0.0321397865095598
150,ASSIGNED_GROUPDC000140,-134.497170496919,63.3784414294888,-2.12212808430376,0.0338280780787525
151,ASSIGNED_GROUPSM000557,153.907916797312,74.0532184442888,2.07834203604667,0.0376790032143456
152,ASSIGNED_GROUPEDC00040,-181.253595209129,87.6515810438931,-2.06788734499111,0.0386517631973725
153,ASSIGNED_GROUPITS00358,-120.144062279961,58.1873960497709,-2.06477812097306,0.0389451472898422
154,ASSIGNED_GROUPNW000467,663.224475273796,321.274247038326,2.06435617354253,0.038985107343684
155,ASSIGNED_GROUPDC000121,339.779609920438,166.563631129071,2.03993877665371,0.0413575947224958
156,ASSIGNED_GROUPDC000263,-132.841030292789,65.5638762437145,-2.02613142943214,0.0427525010353246
157,ASSIGNED_GROUPNW000437,-136.032909460487,67.1858599231712,-2.02472528618439,0.0428967648035794
158,ASSIGNED_GROUPNW000431,-114.458157286085,56.6357445380633,-2.02095263723708,0.0432858556517441
159,ASSIGNED_GROUPITS00326,123.011408598733,61.0359336895716,2.0153932472692,0.0438646536661585
160,ASSIGNED_GROUPSM000585,-145.341116664067,72.2559386878725,-2.01147641707215,0.0442763544564619
161,ASSIGNED_GROUPITS00344,127.21105043015,63.337653448023,2.00845853145703,0.0445957866415728
162,ASSIGNED_GROUPNW000521,-199.178723414135,99.2501279575884,-2.00683593576069,0.0447683346867072
163,ASSIGNED_GROUPDC000170,637.132387684301,318.671416022475,1.99933961958912,0.0455728260866124
164,ASSIGNED_GROUPCOR00552,-124.591511965376,62.9172841367649,-1.98024300754223,0.0476774512001427
165,ASSIGNED_GROUPEDC00010,-118.060025497026,60.0172252979634,-1.96710235954597,0.049172643757727
166,ASSIGNED_GROUPDC000113,-113.802092838544,58.043933848962,-1.96061991826178,0.04992461471291
167,ASSIGNED_GROUPNW000420,-126.440189135048,64.7123600393463,-1.95388004792546,0.0507166476162499
168,ASSIGNED_GROUPNW000425,238.737943252461,122.270403877758,1.95254072679063,0.0508752845587774
169,ASSIGNED_GROUPITS00348,-173.72316785845,89.7847557666377,-1.93488489638463,0.0530056795984422
170,ASSIGNED_GROUPITS00375,-141.493159109482,73.9285429393183,-1.91391786560195,0.0556319243931761
171,ASSIGNED_GROUPITS00343,-108.692157130103,57.2209499908401,-1.89951682290319,0.057497840309795
172,ASSIGNED_GROUPNW000423,165.050316988874,87.2581284763782,1.89151795793506,0.0585565251240759
173,ASSIGNED_GROUPEDC00003,-124.924093783775,66.3509069393049,-1.88277899348159,0.059731620014844
174,ASSIGNED_GROUPNW000429,-105.287183873833,56.8856386343262,-1.85085702475176,0.0641914405057478
175,ASSIGNED_GROUPDC000120,118.161604454304,64.0994640882619,1.8434101772146,0.065270465666808
176,ASSIGNED_GROUPESI00010,365.467109915383,200.111921792898,1.82631352815459,0.0678043792140526
177,ASSIGNED_GROUPITS00381,-112.164716764057,62.2656152217648,-1.80139096617888,0.0716426234917772
178,ASSIGNED_GROUPEDC00008,-164.967413889809,91.72114897277,-1.7985755274259,0.0720871973946468
179,ASSIGNED_GROUPESI00011,101.248187687839,56.314890306811,1.797893721114,0.0721951976684887
180,ASSIGNED_GROUPSM000502,-103.766500422446,57.8378900727985,-1.79409207859828,0.0727998215185687
181,ASSIGNED_GROUPDC000198,-104.07817399693,58.2747129486118,-1.78599204922226,0.0741018979657749
182,ASSIGNED_GROUPNW000412,-98.7144311226203,56.3879709422743,-1.75062924721439,0.0800111630887261
183,ASSIGNED_GROUPITS00360,-143.994348413997,82.6508836319607,-1.74219974531906,0.0814748712637516
184,ASSIGNED_GROUPDC000107,-101.915579271192,58.8154508613378,-1.73280282270497,0.0831320975465889
185,ASSIGNED_GROUPEDC00041,-184.421778969774,106.497226141646,-1.73170499975732,0.0833274769909198
186,ASSIGNED_GROUPITS00308,118.546539743895,68.5172998673437,1.73016946046345,0.0836013805694546
187,ASSIGNED_GROUPEDC00055,-145.451167858525,84.1260680511256,-1.72896667142615,0.0838164382881159
188,ASSIGNED_GROUPEDC00098,131.494003857743,76.319692436608,1.72293676323398,0.0849013416377433
189,ASSIGNED_GROUPENT00006,-153.635007566501,89.3344158562008,-1.71977402095294,0.0854749082512432
190,ASSIGNED_GROUPITS00313,-109.502212997123,63.7445488538256,-1.71782866089813,0.0858292544218838
191,ASSIGNED_GROUPITS00108,-122.772126191823,72.0485264336293,-1.70401994695784,0.0883787479517829
192,ASSIGNED_GROUPNW000452,107.178995537912,63.3789703228557,1.69108136329664,0.0908226554878377
193,STATUSAWAITVEN,431.588226726904,255.34495131807,1.69021640921068,0.0909879518380631
194,ASSIGNED_GROUPITS00332,-95.7965345730291,58.2596367898946,-1.64430366976894,0.100114895224762
195,ASSIGNED_GROUPDC000210,-99.1287960523523,60.3563636321706,-1.64239178914874,0.100510239384739
196,ASSIGNED_GROUPITS00327,-102.403852134732,62.3785684851804,-1.64165120523823,0.10066371340598
197,ASSIGNED_GROUPEDC00053,-104.010654878202,63.7220006292714,-1.63225658094645,0.102626851690554
198,ASSIGNED_GROUPEDC00076,626.137943253545,388.274160235944,1.61261811209136,0.106828910030289
199,ASSIGNED_GROUPITS00390,206.106125069539,128.687251283154,1.60160484441491,0.109244429238676
200,ASSIGNED_GROUPDC000108,-95.6983269418271,61.6187046227491,-1.55307268349319,0.120407184272268
201,ASSIGNED_GROUPDC000186,178.346563941538,115.417437312241,1.54523066960024,0.12229189133845
202,ASSIGNED_GROUPESI00049,-147.400945635622,96.3920959983267,-1.52918083281621,0.126221033164579
203,ASSIGNED_GROUPNW000514,599.411654082544,392.082827170521,1.52878833895435,0.126318336414316
204,ASSIGNED_GROUPNW000401,109.792205571797,71.9349008882268,1.52627172924577,0.126943618365311
205,ASSIGNED_GROUPEDC00065,303.902526586779,200.111921792839,1.51866277563106,0.128848812528925
206,ASSIGNED_GROUPNW000400,89.8624074833129,60.3212785035139,1.48972982192475,0.136296698206251
207,ASSIGNED_GROUPNW000427,-88.8506316264882,59.7380932361629,-1.48733625084474,0.136927432546582
208,ASSIGNED_GROUPDC000119,-84.1152781977524,56.7995872776916,-1.48091354584172,0.138631019683316
209,ASSIGNED_GROUPSM000582,-181.243306747505,124.266267287629,-1.45850769242143,0.144702058728886
210,ASSIGNED_GROUPEDC00001,-100.2927234146,69.4824279974124,-1.44342571647518,0.148901982814986
211,ASSIGNED_GROUPESI00047,560.379609914283,388.274160234534,1.44325754146449,0.148949334166601
212,ASSIGNED_GROUPDC000115,-80.1051002890251,56.6093184172986,-1.41505148849393,0.15705479060046
213,ASSIGNED_GROUPNW000489,-113.026663489131,80.3615698319553,-1.40647654999127,0.159584050690989
214,ASSIGNED_GROUPNW000502,234.162943252345,166.563631128778,1.40584677258448,0.159771017035104
215,ASSIGNED_GROUPDC000156,-85.4413004694155,60.9894446209469,-1.40091947058115,0.161239541202928
216,ASSIGNED_GROUPNW000477,-98.0448910786143,70.0615737668169,-1.39941034446262,0.161691351630759
217,ASSIGNED_GROUPSM000583,758.57361899039,551.900571296207,1.37447514723311,0.169295595933739
218,ASSIGNED_GROUPDC000253,-123.575507039555,91.2155573657366,-1.35476349219759,0.175494288204576
219,ASSIGNED_GROUPCOR00551,-170.213506024133,126.399944499783,-1.34662643008063,0.178101940216867
220,ASSIGNED_GROUPITS00330,-100.596121075214,75.7002148674564,-1.32887497415098,0.183890575397747
221,ASSIGNED_GROUPNW000447,85.9990543637817,64.9784846441833,1.32350046072489,0.185670354193122
222,ASSIGNED_GROUPNW000461,147.700846479069,112.536143949842,1.31247474184738,0.18936134790272
223,ASSIGNED_GROUPNW000410,-75.6107527234723,57.9720732691444,-1.30426166358477,0.192145721973612
224,ASSIGNED_GROUPITS00347,163.194464990974,126.399944499467,1.29109601778079,0.196671717398636
225,ASSIGNED_GROUPITS00307,-86.9656649951311,68.2831031099028,-1.273604464858,0.202804950888375
226,ASSIGNED_GROUPSM000559,240.286091400719,189.589913324209,1.26739913103824,0.205013928143026
227,ASSIGNED_GROUPEDC00096,684.337943259968,546.235187313713,1.25282654642851,0.210270146455868
228,ASSIGNED_GROUPENT00003,-187.929834524645,151.07252563946,-1.24397095851264,0.213511553563654
229,ASSIGNED_GROUPESI00026,-77.4613918539886,62.657473181835,-1.23626740627079,0.216360478840091
230,ASSIGNED_GROUPEDC00009,-87.7809020630023,71.206662665735,-1.23276248003746,0.217665687461674
231,ASSIGNED_GROUPITS00363,-142.970390080462,116.981926729708,-1.22215793565105,0.221649193793869
232,ASSIGNED_GROUPNW000509,-72.9632390232918,60.4428793101435,-1.20714366780748,0.227378095200168
233,ASSIGNED_GROUPCOR00554,237.77752658125,200.11192179297,1.1882226928351,0.234746945519029
234,ASSIGNED_GROUPDC000229,-93.4332688682121,80.5957661916303,-1.15928259365459,0.246342250440837
235,ASSIGNED_GROUPDC000104,-185.685133669517,160.78224302352,-1.15488582680336,0.248138416354973
236,ASSIGNED_GROUPDC000248,-80.537885207569,69.7658278775519,-1.15440306031949,0.248336192876271
237,ASSIGNED_GROUPITS00368,-95.4078900809618,82.6508836321608,-1.15434809512233,0.248358717638719
238,ASSIGNED_GROUPAP000011,627.737943271153,546.235187317699,1.14920817597577,0.250471377614863
239,ASSIGNED_GROUPENT00016,241.671276584774,212.87739019533,1.13526042555775,0.256267433255713
240,ASSIGNED_GROUPDC000233,-77.951525611677,69.0139233908765,-1.12950433451204,0.258686351835923
241,ASSIGNED_GROUPEDC00054,-80.4187453445625,71.29574803125,-1.12795990736101,0.259338059940952
242,ASSIGNED_GROUPITS00322,-65.9053467908573,59.3648505818348,-1.11017455859686,0.266925005574221
243,ASSIGNED_GROUPCOR00558,603.649689168841,551.077825377536,1.09539825659885,0.273343375526787
244,ASSIGNED_GROUPEDC00095,-69.6671180974372,63.6112186176864,-1.09520175232215,0.273429435946575
245,ASSIGNED_GROUPNW000494,-129.550328352416,118.639326738806,-1.09196783152379,0.274848415466093
246,ASSIGNED_GROUPNW000405,-61.2321619281541,56.5777299754928,-1.08226614879525,0.279135448260416
247,ASSIGNED_GROUPDC000112,589.104609910576,546.235187310166,1.07848162036487,0.280820041225096
248,ASSIGNED_GROUPESI00025,-142.397890081731,133.799748847128,-1.06426126587448,0.28721150716327
249,ASSIGNED_GROUPNW000417,-59.5152860259155,56.3142243832041,-1.05684286124459,0.290584449306986
250,ASSIGNED_GROUPNW000478,581.073618994914,551.900571296201,1.05285924533507,0.292406642921532
251,ASSIGNED_GROUPNW000515,580.573618994893,551.900571296147,1.05195328504808,0.292822117915562
252,STATUSRESOLVED,269.347991683296,258.412354779987,1.04231855289048,0.297265138623032
253,ASSIGNED_GROUPNS000108,-87.6529456359586,84.1260680511902,-1.04192371837255,0.297448171341832
254,ASSIGNED_GROUPNS000116,-81.1213160071496,78.2490236931342,-1.03670706902721,0.29987351584401
255,ASSIGNED_GROUPENT00023,564.787943257971,546.235187310812,1.03396477630542,0.301153746852506
256,ASSIGNED_GROUPESI00028,-64.0619166905992,62.9900616305309,-1.0170162567288,0.30914679454519
257,ASSIGNED_GROUPEDC00089,-72.3646294546742,71.5694818450004,-1.01111014903525,0.311964805736757
258,ASSIGNED_GROUPSM000501,-76.2988168733228,76.8111045343664,-0.993330552084245,0.320549966489594
259,ASSIGNED_GROUPEU000203,-64.4417270775288,64.9784846445478,-0.991739456991721,0.321325709537454
260,ASSIGNED_GROUPITS00342,65.4648182527656,66.1127896804039,0.990199000363307,0.322077930843584
261,ASSIGNED_GROUPNDS00033,70.9145872438663,71.7575701613718,0.988252348628726,0.323030143902312
262,ASSIGNED_GROUPDC000246,-129.815390080922,133.799748846759,-0.97022147799096,0.331937154891058
263,ASSIGNED_GROUPITS00325,-62.7566386083103,64.6837705259815,-0.970206871028072,0.33194443428036
264,ASSIGNED_GROUPDC000257,-73.1947569697692,76.484261704936,-0.956991089907396,0.338572785296568
265,ASSIGNED_GROUPDC000123,87.5683003959405,91.7211489726624,0.954723107775725,0.339718771426638
266,ASSIGNED_GROUPSM000517,-101.539017531833,108.738514744225,-0.933790734319601,0.350412856722472
